ORDER_NO,BACKLOG,ORDER_STATUS,ORDER_TYPE_CODE,NOM_ST_NO,ORDER_WIDTH,ORDER_WT,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,MAT_GROUP,SLAB_MAX_NOM_WIDTH,SLAB_MIN_NOM_WIDTH,SLAB_MAX_NOM_LEN,SLAB_MIN_NOM_LEN,SLAB_MAX_NOM_WT,SLAB_MIN_NOM_WT,NOM_ROLL_THICK,NOM_ROLL_WIDTH,UNPR_WEIGHT_1,UNPR_WEIGHT_4,UNIT_WT_MAX,UNIT_WT_MIN,MATERIAL_WEIGHT_1,MATERIAL_WEIGHT_3,MATERIAL_WEIGHT_4,ST_NO_1,ST_NO_2,ST_NO_3,ST_NO_4,ST_NO_5,ST_NO_6,ST_NO_7,ST_NO_8,ST_NO_9,ST_NO_10
N9B0000882,20030011020010000,43,QZA,AQ0640E1,1250,100,20190430,C,111,,,,,,,,,0,76.31,11,7,0,,83.35,,,,,,,,,,
N9B0000883,20030011020010000,43,QZA,AQ0640E1,1250,100,20190430,C,111,,,,,,,,,0,48.171,11,7,0,,54.95,,,,,,,,,,
N9B0000884,20030011020010000,43,QZA,AQ0640E1,1250,75,20190430,C,111,,,,,,,,,0,11.77,11,7,0,,19.7,,,,,,,,,,
N9B0000886,20030011020010000,42,QZA,AQ0640E1,1250,100,20190430,C,111,,,,,,,,,21.298,48.501,11,7,28.382,,28.27,,,,,,,,,,
N9B0000887,20030011020010000,43,QZA,AQ0640E1,1250,100,20190430,C,111,,,,,,,,,0,69.701,11,7,0,,85.55,,,,,,,,,,
N9B0000903,100100110H0060000,41,QZA,DT0128D9,1250,25,20190430,C,163,,,,,,,,,2.647,2.603,11,7,0,,0,,,,,,,,,,
N9B0000904,200300050C0060000,42,QZA,DP0161D1,1245,50,20190430,C,553,,,,,,,,,7.771,32.555,9.01,6,28.1,,25.5,,,,,,,,,,
N9B0000906,200300050C0060000,41,QZA,DP0161D1,1245,50,20190430,C,553,,,,,,,,,3.619,3.542,9.01,6,0,,0,,,,,,,,,,
N9B0000923,20030011020010000,43,QZA,AQ0640E1,1250,100,20190430,C,111,,,,,,,,,0,19.811,11,7,0,,28.76,,,,,,,,,,
N9B0000932,20030011020010000,41,QZA,AQ0640E1,1219,30,20190430,C,111,,,,,,,,,3.369,3.297,11,7,0,,0,,,,,,,,,,
N9B0000933,20030011020010000,41,QZA,AQ0640E1,1219,30,20190430,C,111,,,,,,,,,3.584,3.507,11,7,0,,0,,,,,,,,,,
N9B0000937,20030011020010000,43,QZA,AQ0640E1,1219,30,20190430,C,111,,,,,,,,,0,8.177,11,7,0,,28.5,,,,,,,,,,
N9B0000938,10010011020060000,43,QZA,DT0144D1,1228,30,20190430,C,113,,,,,,,,,0,6.477,11,7,0,,26.81,,,,,,,,,,
N9B0000948,10010011020060000,43,QZA,DT0128D9,927,50,20190430,C,113,,,,,,,,,0,31.726,11,7,0,,42.93,,,,,,,,,,
N9B0000949,10010011020060000,41,QZA,DT0128D9,1048,50,20190430,C,113,,,,,,,,,4.862,4.781,11,7,0,,0,,,,,,,,,,
N9B0000972,10010011020010000,41,QZA,DT0128D9,1220,50,20190430,Y,111,,,,,,,,,0,0,11,7,0,,0,,,,,,,,,,
N9B0000972,20010011020010000,41,QZA,DT0128D9,1220,50,20190430,Y,111,,,,,,,,,4.213,4.143,11,7,0,,0,,,,,,,,,,
N9B0000975,100100110H0060000,41,QZA,DT0128D9,1358,30,20190430,Y,163,,,,,,,,,4.015,3.948,11,7,0,,0,,,,,,,,,,
N9B0000986,10010011020060000,41,QZA,DT0128D9,1219,100,20190430,Y,113,,,,,,,,,0,0,11,7,0,,0,,,,,,,,,,
N9B0000986,100100110H0060000,41,QZA,DT0128D9,1219,100,20190430,Y,163,,,,,,,,,78.773,77.457,11,7,0,,0,,,,,,,,,,
N9B0000987,100100110H0060000,42,QZA,DT0128D9,1310,300,20190430,Y,163,,,,,,,,,20.611,20.267,11,7,0,,0,,,,,,,,,,
N9B0000987,200100110H0060000,42,QZA,DT0128D9,1310,300,20190430,Y,163,,,,,,,,,0,27.669,11,7,0,,28.14,,,,,,,,,,
N9B0000990,100100110H0060000,43,QZA,DT0128D9,920,100,20190430,Y,163,,,,,,,,,0,0,11,6,0,,0,,,,,,,,,,
N9B0000990,200100110H0060000,43,QZA,DT0128D9,920,100,20190430,Y,163,,,,,,,,,0,9.919,11,6,0,,21.5,,,,,,,,,,
N9B0000992,100100050H0060000,41,QZA,DT0128D9,1355,70,20190430,Y,563,,,,,,,,,0,0,11,7,0,,0,,,,,,,,,,
N9B0000992,200100050H0060000,41,QZA,DT0128D9,1355,70,20190430,Y,563,,,,,,,,,47.614,46.819,11,7,0,,0,,,,,,,,,,
N9B0000996,100100110H0060000,42,QZA,DT0128D9,920,100,20190430,Y,163,,,,,,,,,6.791,6.678,11,6,0,,0,,,,,,,,,,
N9B0000999,20030002040010000,41,QZA,DT0144D1,1080,50,20190430,Y,231,,,,,,,,,0,0,10,6,0,,0,,,,,,,,,,
N9B0000999,20030002040060000,41,QZA,DT0144D1,1080,50,20190430,Y,233,,,,,,,,,39.312,38.466,10,6,0,,0,,,,,,,,,,
N9B0001002,10010011020060000,41,QZA,DT0144D1,1250,25,20190430,Y,113,,,,,,,,,2.159,2.123,10,6,0,,0,,,,,,,,,,
N9B0001009,10010011020060000,41,QZA,DT0128D9,915,55,20190430,Y,113,,,,,,,,,16.026,15.759,11,7,0,,0,,,,,,,,,,
N9B0001009,20010011020060000,41,QZA,DT0128D9,915,55,20190430,Y,113,,,,,,,,,0,0,11,7,0,,0,,,,,,,,,,
N9B0001011,100100110H0060000,41,QZA,DT0128D9,1350,55,20190430,Y,163,,,,,,,,,9.292,9.137,11,7,0,,0,,,,,,,,,,
N9B0001011,200100110H0060000,41,QZA,DT0128D9,1350,55,20190430,Y,163,,,,,,,,,0,0,11,7,0,,0,,,,,,,,,,
N9B0001013,100100110H0060000,41,QZA,DT0128D9,1310,55,20190430,Y,163,,,,,,,,,0,0,11,6,0,,0,,,,,,,,,,
N9B0001013,200100110H0060000,41,QZA,DT0128D9,1310,55,20190430,Y,163,,,,,,,,,3.326,3.271,11,6,0,,0,,,,,,,,,,
N9B0002112,100100110H0010000,41,QZA,AP1055E5,1230,400,20190930,C,161,1519,1249,12,8,28.727,19.609,2.32,1249,192.627,189.408,10,6,0,,0,AN1064E5,AP0941D1,AP1052E5,AQ0640E1, , , , , , 
N9B0002146,20030011020010000,41,QZA,DT0128D9,1280,30,20190930,C,111,1612,1332,11,8,30.636,19.239,5.03,1332,0,0,11,7,0,,0, , , , , , , , , , 
N9B0002146,200300110H0010000,41,QZA,DT0128D9,1280,30,20190930,C,161,1607,1327,11,8,30.521,19.167,5.03,1327,2.884,2.822,11,7,0,,0, , , , , , , , , , 
N9B0002155,20030011020010000,43,QZA,AQ0640E1,1250,80,20190930,C,111,1478,1283,11,8,29.354,18.532,2.83,1278,0,0,11,7,0,,0, , , , , , , , , , 
N9B0002155,200300110H0010000,43,QZA,AQ0640E1,1250,80,20190930,C,161,1470,1275,11,8,29.195,18.416,2.83,1270,0,29.721,11,7,0,,28.5, , , , , , , , , , 
N9B0002566,200300050C0060000,41,QZA,DT0145D1,1135,25,20191130,C,553,,,,,,,,,14.668,14.353,10,6,0,,0,,,,,,,,,,
N9B0002677,100100050C0040000,41,QZA,AP1055E5,1572,150,20191130,C,552,,,,,,,3.02,1593,0,0,10,6,0,,0,,,,,,,,,,
N9B0002677,200300050C0040000,41,QZA,AP1055E5,1572,150,20191130,C,552,,,,,,,3.03,1593,14.338,70.028,10,6,0,,57.23,,,,,,,,,,
N9B0002778,200300050H0010000,41,QZA,DT0128D9,1135,30,20191130,C,561,,,,,,,,,5.242,5.13,11,7,0,,0,,,,,,,,,,
N9BC000024,10010011070040080,41,QZA,DT0128D8,1695,319,20190228,C,142,1895,1745,12,8,29,27.397,3.52,1745,0,0,15,8,0,,0, , , , , , , , , , 
N9BC000030,10010011011640080,41,QZA,DT0128D1,1790,40,20190228,C,182,1930,1830,12,8,42.09,28.731,3.12,1830,0,0,15,8,0,,0,DT0128D8, , , , , , , , , 
N9BC000031,10010011070040080,43,QZA,DT0128D1,1614,25,20190228,C,142,1812,1662,12,8,29,26.093,3.52,1662,0,0,15,8,0,,0,DT0128D8, , , , , , , , , 
N9BC000034,200300050C0040080,41,QZA,DT0128D1,1060,50,20190228,C,552,1383,1103,11,8,25.369,15.932,4.03,1103,0,0,15,7,0,,0,DT0128D8, , , , , , , , , 
N9BC000037,200300050C0040000,41,QZA,DP0161D1,1350,25,20190228,C,552,1650,1370,11,8,29,19.788,4.53,1370,0,0,15,8,0,,0,DP0162D1, , , , , , , , , 
N9BC000039,200300050C0040080,41,QZA,DT0128D1,1330,30,20190228,C,552,1654,1374,11,8,29,19.846,4.03,1374,0,0,15,8,0,,0,DT0128D8, , , , , , , , , 
N9BC000041,200300050C0040080,41,QZA,DT0128D1,1475,30,20190228,C,552,1750,1519,11,8,29,21.94,4.03,1519,0,0,15,8,0,,0,DT0128D8, , , , , , , , , 
N9BC000042,200300050C0040000,41,QZA,DT0144D1,1245,54,20190228,C,552,1563,1283,11,8,29,18.532,2.83,1283,0,0,15,8,0,,0,DT0145D1,DT0148D1, , , , , , , , 
N9BC000043,200300050C0040080,41,QZA,DT0128D1,1060,50,20190228,C,552,1383,1103,11,8,25.369,15.932,4.03,1103,0,0,15,7,0,,0,DT0128D8, , , , , , , , , 
N9BC000044,100100050C0040080,43,QZA,DT0128D1,1105,55,20190228,C,552,1418,1148,12,8,26.404,18.024,4.02,1148,0,0,15,7,0,,0,DT0128D8, , , , , , , , , 
N9BC000044,200300050C0040080,43,QZA,DT0128D1,1105,55,20190228,C,552,1428,1148,11,8,26.404,16.582,4.03,1148,0,0,15,7,0,,0,DT0128D8, , , , , , , , , 
N9BC000045,200300050C0040000,41,QZA,DT0145D1,1273,30,20190228,C,552,1572,1292,11,8,29,18.662,3.53,1292,0,0,15,8,0,,0,DT0143D1, , , , , , , , , 
N9BC000047,10010011070040000,43,QZA,DT0145D1,1600,100,20190228,C,142,1795,1645,12,8,29,25.827,3.02,1645,0,0,15,8,0,,0,DT0143D1, , , , , , , , , 
N9BC000048,10010011070040080,41,QZA,DT0128D8,1695,160,20190228,C,142,1895,1745,12,8,29,27.397,3.52,1745,0,0,15,8,0,,0, , , , , , , , , , 
N9BC000049,200300050C0040000,43,QZA,DT0144D1,1245,100,20190228,C,552,1563,1283,11,8,29,18.532,2.83,1283,0,0,15,8,0,,0,DT0145D1,DT0148D1, , , , , , , , 
N9BC000050,100100110H0060000,42,QZA,DT0144D1,1250,120,20190228,Y,163,1545,1275,12,8,28.5,20.018,2.82,1275,0,0,11,7,0,,0,DT0145D1,DT0148D1, , , , , , , , 
N9BC000050,200300050C0040000,42,QZA,DT0144D1,1250,120,20190228,Y,552,1554,1274,11,8,29,18.402,2.83,1274,0,0,11,7,0,,0,DT0145D1,DT0148D1, , , , , , , , 
N9BC000053,100100110H0060000,41,QZA,DT0128D1,1000,20,20190228,C,163,1317,1047,12,8,24.081,16.438,5.52,1047,0,0,15,7,0,,0,DT0128D8, , , , , , , , , 
N9BC000086,10010011020010000,41,QZA,DT0144D1,1207,100,20190331,Y,111,,,,,,,,,106.135,104.361,11,7,0,,0,,,,,,,,,,
N9BC000086,100100110H0010000,41,QZA,DT0144D1,1207,100,20190331,Y,161,,,,,,,,,5.444,5.353,11,7,0,,0,,,,,,,,,,
N9BC000093,100100110H0040080,43,QZA,DT0128D1,1280,80,20190430,C,162,,,,,,,,,0,0,15,8,0,,0,,,,,,,,,,
N9BC000093,100100110H0060040,43,QZA,DT0128D1,1280,80,20190430,C,163,,,,,,,,,0,7.286,15,8,0,,31.5,,,,,,,,,,
N9BC000110,100100110H0060000,43,QZA,DT0128D1,1025,60,20190430,C,163,,,,,,,,,0,40.557,15,7,0,,47.63,,,,,,,,,,
N9BC000118,20030003040040000,41,QZA,DT0144D1,1250,100,20190430,Y,332,,,,,,,,,6.595,81.776,11,7,0,,76.98,,,,,,,,,,
N9BC000124,200300050C0040080,41,QZA,DT0128D1,1550,70,20190531,C,552,,,,,,,,,19.907,19.479,15,8,0,,0,,,,,,,,,,
N9DC000010,200300050C0040080,42,QZA,DT0128D1,1184,80,20190228,C,552,1506,1226,11,8,28.198,17.708,4.53,1226,0,0,13,8,0,,0,DT0128D8, , , , , , , , , 
N9DC000020,100100110H0060000,43,QZA,DT0128D1,1240,130,20190228,C,163,1556,1286,12,8,28.5,20.19,4.02,1286,0,0,14,9,0,,0,DT0128D8, , , , , , , , , 
N9DC000021,10010011070040080,41,QZA,DT0128D8,1675,50,20190228,C,142,1885,1735,12,8,29,27.24,3.52,1735,0,0,14,10,0,,0, , , , , , , , , , 
N9DC000022,200300050C0040000,41,QZA,DT0128D9,1299,30,20190228,C,552,1613,1333,11,8,29,19.254,5.73,1333,,,11,7,,,, , , , , , , , , , 
N9DC000023,100100050C0040000,41,QZA,DT0128D9,1299,25,20190228,C,552,1603,1333,12,8,29,20.928,5.52,1333,,,11,7,,,, , , , , , , , , , 
N9DC000023,200300050C0040000,41,QZA,DT0128D9,1299,25,20190228,C,552,1613,1333,11,8,29,19.254,5.53,1333,,,11,7,,,, , , , , , , , , , 
N9DC000036,100100110H0060000,41,QZA,DP0161D1,1000,20,20190430,C,163,,,,,,,,,2.824,2.777,15,8,0,,0,,,,,,,,,,
N9DC000043,20020011020060000,41,QZA,IU3840E1,1210,25,20190430,C,113,,,,,,,,,2.867,2.825,13,8,0,,0,,,,,,,,,,
N9DC000048,10010011070040080,42,QZA,DT0128D2,1675,120,20190430,C,142,,,,,,,,,19.7,19.371,14,10,28.599,,0,,,,,,,,,,
N9DC000127,20030005040040000,43,QZA,AT3482D1,929,30,20191130,C,532,,,,,,,,,0,9.839,13,8,0,,20.95,,,,,,,,,,
N9E0000320,100100110H0010000,42,QZA,DT0128D9,1251,100,20190228,C,161,1566,1296,12,8,29.808,20.347,3.02,1296,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000320,200100110H0010000,42,QZA,DT0128D9,1251,100,20190228,C,161,1566,1296,11,8,29.808,18.719,3.02,1296,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000326,100100110H0010000,43,QZA,DP0161D1,1250,50,20190228,C,161,1542,1272,12,8,29.256,19.97,3.02,1272,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000333,20030011020010000,41,QZA,AQ0640E1,1273,28,20190228,C,111,1501,1306,11,8,29.811,18.864,2.63,1301,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000334,20030011020010000,43,QZA,AQ0640E1,1250,22,20190228,C,111,1470,1275,11,8,29.195,18.416,3.03,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000373,10010011020010000,42,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,12,8,30.268,20.661,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000373,20010011020010000,42,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,11,8,30.268,19.008,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000374,10010011020010000,41,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,12,8,30.268,20.661,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000374,100100110H0060000,41,QZA,DT0128D9,1265,30,20190228,C,163,1582,1312,12,8,28.5,20.598,5.52,1312,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000374,20010011020010000,41,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,11,8,30.268,19.008,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000375,10010011020010000,41,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,12,8,30.268,20.661,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000375,20010011020010000,41,QZA,DT0128D9,1265,30,20190228,C,111,1586,1316,11,8,30.268,19.008,5.52,1316,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000376,10010011020010000,41,QZA,DT0128D9,1202,30,20190228,C,111,1520,1250,12,8,28.75,19.625,3.02,1250,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000376,20010011020010000,41,QZA,DT0128D9,1202,30,20190228,C,111,1520,1250,11,8,28.75,18.055,3.02,1250,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000379,10010011020010000,41,QZA,DT0128D9,930,100,20190228,C,111,1138,958,12,8,22.034,16.982,4.52,958,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000379,20010011020010000,41,QZA,DT0128D9,930,100,20190228,C,111,1138,958,11,8,22.034,16.982,4.52,958,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000379,200300110H0010000,41,QZA,DT0128D9,930,100,20190228,C,161,1231,951,11,8,21.873,17.132,4.52,951,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000380,10010011020010000,41,QZA,DT0128D9,930,100,20190228,C,111,1138,958,12,8,22.034,16.982,4.52,958,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000380,20010011020010000,41,QZA,DT0128D9,930,100,20190228,C,111,1138,958,11,8,22.034,16.982,4.52,958,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000380,200300110H0010000,41,QZA,DT0128D9,930,100,20190228,C,161,1231,951,11,8,21.873,17.132,4.52,951,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000381,10010011020010000,41,QZA,DT0128D9,918,100,20190228,C,111,1126,946,12,8,21.758,16.982,4.52,946,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000381,20010011020010000,41,QZA,DT0128D9,918,100,20190228,C,111,1126,946,11,8,21.758,16.982,4.52,946,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000381,200300110H0010000,41,QZA,DT0128D9,918,100,20190228,C,161,1219,939,11,8,21.597,17.132,4.52,939,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000382,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1478,1283,11,8,29.354,18.532,2.83,1278,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000383,20030011020010000,41,QZA,AQ0640E1,1250,100,20190228,C,111,1470,1275,11,8,29.195,18.416,3.03,1270,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000384,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1469,1274,11,8,29.175,18.402,4.53,1269,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000385,20030011020010000,41,QZA,AQ0640E1,1250,100,20190228,C,111,1470,1275,11,8,29.195,18.416,3.53,1270,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000386,10010002040060000,41,QZA,DT0128D9,990,100,20190228,C,233,1297,1027,12,8,23.621,17.711,3.02,1027,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000386,20030002040010000,41,QZA,DT0128D9,990,100,20190228,C,231,1307,1027,11,8,23.621,17.521,3.03,1027,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000386,20030003040010000,41,QZA,DT0128D9,990,100,20190228,C,331,1306,1026,11,8,23.598,17.504,2.63,1026,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000387,10010011020010000,41,QZA,DT0128D9,1250,30,20190228,C,111,1568,1298,12,8,29.854,20.379,3.02,1298,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000389,20030011020010000,41,QZA,AQ0640E1,1255,30,20190228,C,111,1483,1288,11,8,29.453,18.604,2.63,1283,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000394,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1478,1283,11,8,29.354,18.532,2.83,1278,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000395,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1470,1275,11,8,29.195,18.416,4.03,1270,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000396,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1469,1274,11,8,29.175,18.402,4.53,1269,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000400,10010011020010000,41,QZA,DT0128D9,1250,30,20190228,C,111,1575,1305,12,8,30.015,20.489,4.02,1305,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000402,100100110H00600A0,41,QZA,DU3542D1,1360,30,20190228,C,163,1649,1379,12,8,28.5,21.65,4.02,1379,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000405,10010011020010000,43,QZA,DT0128D9,1172,50,20190228,C,111,1493,1223,12,8,28.129,19.201,5.72,1223,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000406,10010011020010000,42,QZA,DT0128D9,1266,25,20190228,C,111,1587,1317,12,8,30.291,20.677,5.52,1317,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000407,20030011020010000,41,QZA,AQ0640E1,1090,30,20190228,C,111,1318,1123,11,8,25.714,17.065,2.63,1118,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000408,20030011020010000,41,QZA,AQ0640E1,1095,30,20190228,C,111,1323,1128,11,8,25.829,17.065,2.63,1123,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000409,20030011020010000,41,QZA,AQ0640E1,1146,30,20190228,C,111,1374,1179,11,8,27.002,17.065,2.63,1174,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000410,20030011020010000,41,QZA,AQ0640E1,1008,30,20190228,C,111,1226,1031,11,8,23.598,17.065,3.03,1026,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000411,20030011020010000,41,QZA,AQ0640E1,1125,30,20190228,C,111,1345,1150,11,8,26.335,17.065,3.03,1145,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000412,20030011020010000,41,QZA,AQ0640E1,1190,30,20190228,C,111,1410,1215,11,8,27.83,17.549,3.03,1210,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000413,20030011020010000,41,QZA,AQ0640E1,1200,30,20190228,C,111,1420,1225,11,8,28.06,17.694,3.03,1220,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000415,20030011020010000,41,QZA,AQ0640E1,1176,30,20190228,C,111,1396,1201,11,8,27.508,17.347,3.53,1196,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000416,20030011020010000,41,QZA,AQ0640E1,1218,30,20190228,C,111,1438,1243,11,8,28.474,17.954,3.53,1238,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000417,20030011020010000,41,QZA,AQ0640E1,1295,30,20190228,C,111,1515,1320,11,8,30.089,19.066,3.53,1315,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000418,20030011020010000,41,QZA,AQ0640E1,1202,40,20190228,C,111,1420,1225,11,8,28.06,17.694,3.53,1220,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000419,20030011020010000,41,QZA,AQ0640E1,1293,30,20190228,C,111,1514,1319,11,8,30.069,19.052,3.53,1314,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000463,100100050H0060000,41,QZA,DT0128D9,1219,30,20190228,C,563,1529,1259,12,8,28.5,19.766,2.82,1259,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000466,20030011020010000,41,QZA,AQ0640E1,1250,30,20190228,C,111,1469,1274,11,8,29.175,18.402,4.53,1269,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000467,20030011020060000,41,QZA,AQ0640E1,1250,66,20190228,C,113,1470,1275,11,8,28.5,18.416,3.03,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000468,20030011020060000,43,QZA,AQ0640E1,1250,66,20190228,C,113,1470,1275,11,8,28.5,18.416,3.03,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000469,20030011020060000,41,QZA,AQ0640E1,1250,66,20190228,C,113,1470,1275,11,8,28.5,18.416,3.03,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000471,20030011020010000,41,QZA,AQ0640E1,1250,25,20190228,C,111,1478,1283,11,8,29.354,18.532,2.63,1278,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000472,200300050H0010000,41,QZA,AQ0640E1,1336,40,20190228,C,561,1557,1362,11,8,30.923,19.673,3.03,1357,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000473,100100110H0060000,41,QZA,AP0540D1,1250,30,20190228,C,163,1540,1270,12,8,28.5,21.648,2.82,1270,0,0,15,10,0,,0, , , , , , , , , , 
N9E0000474,10010011020060000,43,QZA,DT0144D1,1110,30,20190228,C,113,1401,1131,12,8,26.013,21.563,5.52,1131,0,0,15,10,0,,0,DT0145D1,DT0148D1, , , , , , , , 
N9E0000475,10010011020010000,41,QZA,DT0128D9,1230,30,20190228,C,111,1552,1282,12,8,29.486,20.127,5.72,1282,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000477,20030011020060000,41,QZA,AQ0640E1,1250,25,20190228,C,113,1470,1275,11,8,28.5,18.416,3.53,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000478,20030011020060000,41,QZA,AQ0640E1,1250,25,20190228,C,113,1470,1275,11,8,28.5,18.416,3.53,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000480,20030011020010000,41,QZA,AQ0640E1,1024,50,20190228,C,111,1251,1056,11,8,24.173,17.065,2.63,1051,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000483,20030011020010000,41,QZA,DT0128D9,1243,100,20190228,C,111,1551,1271,11,8,29.233,18.358,3.03,1271,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000484,20030011020010000,41,QZA,DT0128D9,1250,100,20190228,C,111,1560,1280,11,8,29.44,18.488,4.03,1280,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000485,20020011020010000,41,QZA,DT0128D9,1215,100,20190228,C,111,1450,1245,11,8,26.64,17.983,4.02,1245,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000485,20030011020010000,41,QZA,DT0128D9,1215,100,20190228,C,111,1525,1245,11,8,28.635,17.983,4.03,1245,0,0,11,7,0,,0, , , , , , , , , , 
N9E0000486,20030011020060000,41,QZA,AQ0640E1,1305,60,20190228,C,113,1526,1331,11,8,28.5,19.225,4.03,1326,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000487,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1469,1274,11,8,29.175,18.402,4.53,1269,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000488,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1470,1275,11,8,29.195,18.416,3.03,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000489,20030011020010000,41,QZA,AQ0640E1,1250,100,20190228,C,111,1470,1275,11,8,29.195,18.416,3.53,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000490,20030011020010000,41,QZA,AQ0640E1,1250,50,20190228,C,111,1469,1274,11,8,29.175,18.402,4.53,1269,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000491,20030011020010000,41,QZA,AQ0640E1,1250,100,20190228,C,111,1470,1275,11,8,29.195,18.416,3.53,1270,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000492,20030005040010000,41,QZA,DT0128D9,985,100,20190228,C,531,1285,1005,11,8,23.115,17.132,2.83,1005,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000493,20030011020010000,41,QZA,AQ0640E1,1300,50,20190228,C,111,1521,1326,11,8,30.208,19.153,3.53,1321,0,0,13,8,0,,0, , , , , , , , , , 
N9E0000494,200300110H0010000,41,QZA,AP1550H5,1230,30,20190228,C,161,1529,1249,11,8,28.727,18.041,3.53,1249,0,5.737,13,8,0,,26.4, , , , , , , , , , 
N9E0000517,20030011020060000,41,QZA,AQ0640E1,1250,100,20190228,C,113,1470,1275,11,8,28.5,18.416,3.03,1270,,,11,7,,,, , , , , , , , , , 
